,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
770,bella-serra-pizza-ridgewood,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.7001647949219, 'longitude': -73.904167175293}",(718) 417-4848,2212.599079649205,tA826cE23quKO0JdnyyOrA,https://s3-media4.fl.yelpcdn.com/bphoto/yVbyFC3zlOC36oLCnXCZmg/o.jpg,False,"{'address1': '5656 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['5656 Myrtle Ave', 'Ridgewood, NY 11385']}",Bella Serra Pizza,+17184174848,$$,3.5,11,"['pickup', 'delivery']",https://www.yelp.com/biz/bella-serra-pizza-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
771,kum-wah-restaurant-brooklyn,"[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'latitude': 40.68947, 'longitude': -73.9365}",(718) 443-2100,766.9681757342026,EZu-Lls4s1prGqkrRz_LEA,https://s3-media1.fl.yelpcdn.com/bphoto/Jjz4X2uVNCaSc3zXDwJB7g/o.jpg,False,"{'address1': '208 Lewis Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['208 Lewis Ave', 'Brooklyn, NY 11221']}",Kum Wah Restaurant,+17184432100,,4.0,4,[],https://www.yelp.com/biz/kum-wah-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
772,sweet-pistachio-brooklyn-2,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 40.6996553, 'longitude': -73.9486322}",(203) 912-3563,1910.4059937747147,fA-6gcoq6sTKFKHTwN8ZdQ,https://s3-media4.fl.yelpcdn.com/bphoto/TIWR68zjTFk98H1nt7MCag/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn, NY 11206']}",Sweet Pistachio,+12039123563,$$,5.0,4,[],https://www.yelp.com/biz/sweet-pistachio-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
773,wonderful-asian-restaurant-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.68555, 'longitude': -73.94449}",(929) 234-3777,1561.2694831248173,cvbgnHz3n-joYo5rqYfkHg,https://s3-media2.fl.yelpcdn.com/bphoto/NLLgbjmxw38mdnqge5c8TQ/o.jpg,False,"{'address1': '352 A Tompkins Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['352 A Tompkins Ave', 'Brooklyn, NY 11216']}",Wonderful Asian Restaurant,+19292343777,$,3.0,15,"['pickup', 'delivery']",https://www.yelp.com/biz/wonderful-asian-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
774,liu-garden-brooklyn-2,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.69085, 'longitude': -73.90862}",(718) 919-6067,1660.5754888040613,F5T1HMAb5iRBFrIOcz7e3w,https://s3-media4.fl.yelpcdn.com/bphoto/xGqHt19pSEc7jJY3D9gbnQ/o.jpg,False,"{'address1': '560 Wilson Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['560 Wilson Ave', 'Brooklyn, NY 11207']}",Liu Garden,+17189196067,$,2.5,21,"['pickup', 'delivery']",https://www.yelp.com/biz/liu-garden-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
775,taste-of-greece-new-york,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 40.7343254089355, 'longitude': -74.0059814453125}",(646) 626-2003,8441.222372455657,_N5wXyPVX9HRu36CMolUzw,https://s3-media2.fl.yelpcdn.com/bphoto/twXieuzdmzkn6G3ZWAhg-g/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10014']}",Taste of Greece,+16466262003,$,5.0,10,[],https://www.yelp.com/biz/taste-of-greece-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
776,american-latin-cuisine-brooklyn,"[{'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.68095, 'longitude': -73.94984}",(718) 399-3322,2216.9883654009423,nQEqgW-_wlqVc94EvrKooA,https://s3-media4.fl.yelpcdn.com/bphoto/q3iltEA89seaAsIvrTnSDQ/o.jpg,False,"{'address1': '522 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['522 Nostrand Ave', 'Brooklyn, NY 11216']}",American Latin Cuisine,+17183993322,$,3.0,24,[],https://www.yelp.com/biz/american-latin-cuisine-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
777,good-friends-chinese-restaurant-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.6887136147671, 'longitude': -73.9450487000608}",(718) 857-5366,1480.9504649631865,_S1whhLT7Wn2x9awrP-Bug,https://s3-media1.fl.yelpcdn.com/bphoto/Hl3YeDagSxCIkTysWdRF4Q/o.jpg,False,"{'address1': '270 Tompkins Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['270 Tompkins Ave', 'Brooklyn, NY 11216']}",Good Friends Chinese Restaurant,+17188575366,$,3.5,12,[],https://www.yelp.com/biz/good-friends-chinese-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
778,ho-wah-chinese-restaurant-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.6870242760585, 'longitude': -73.944796100731}",(718) 399-0110,1513.586042226146,7Ap1bmY3u_uM9L63fy0g7A,https://s3-media3.fl.yelpcdn.com/bphoto/m2gJ_Ksiia4CoooyOcDR5Q/o.jpg,False,"{'address1': '551 Gates Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['551 Gates Ave', 'Brooklyn, NY 11216']}",Ho Wah Chinese Restaurant,+17183990110,$,4.0,5,[],https://www.yelp.com/biz/ho-wah-chinese-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
779,no-bull-brooklyn,"[{'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 40.704448, 'longitude': -73.930011}",(646) 593-0662,1369.8081538595848,GVDMc_Og3CvGw0z_hmivfw,https://s3-media4.fl.yelpcdn.com/bphoto/a9QjAoqDSDXXylrYGYYq1Q/o.jpg,False,"{'address1': '1059 Flushing Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1059 Flushing Ave', 'Brooklyn, NY 11237']}",No Bull,+16465930662,$$,2.5,16,[],https://www.yelp.com/biz/no-bull-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
780,le-fatima-bar-and-grill-restaurant-brooklyn-2,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.6872866558924, 'longitude': -73.9185686521898}",(718) 975-0785,980.2375457972073,tk02Oriv15115afpCjroHA,https://s3-media3.fl.yelpcdn.com/bphoto/N_LpGpbgWFRaqpvBgCZ-qg/o.jpg,False,"{'address1': '1474 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1474 Broadway', 'Brooklyn, NY 11221']}",Le Fatima Bar & Grill Restaurant,+17189750785,$,5.0,2,[],https://www.yelp.com/biz/le-fatima-bar-and-grill-restaurant-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
781,uncle-vinnies-pizza-brooklyn,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.682662, 'longitude': -73.940643}",(718) 573-8816,1493.8778587610277,LeL6jay65HyjMFrhepvSjQ,,False,"{'address1': '330 Halsey St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['330 Halsey St', 'Brooklyn, NY 11216']}",Uncle Vinnie's Pizza,+17185738816,$,3.5,9,[],https://www.yelp.com/biz/uncle-vinnies-pizza-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
782,new-city-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7029774649578, 'longitude': -73.9258919279945}",(718) 417-8333,1211.923719012605,VBb86ambhnebBuFjVYU0Zw,https://s3-media3.fl.yelpcdn.com/bphoto/agPa361rGC4VwVX-L0v1dA/o.jpg,False,"{'address1': '236 Knickerbocker Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['236 Knickerbocker Ave', 'Brooklyn, NY 11237']}",New City,+17184178333,,3.0,14,"['pickup', 'delivery']",https://www.yelp.com/biz/new-city-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
783,estrella-del-mar-ridgewood,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.7047653198242, 'longitude': -73.9114456176758}",(718) 456-7496,1984.463962367105,nNbR_qaNzvNDI_o1axp0jg,https://s3-media4.fl.yelpcdn.com/bphoto/xvORXJCleslzbib_RwspIg/o.jpg,False,"{'address1': '552 Seneca Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['552 Seneca Ave', 'Ridgewood, NY 11385']}",Estrella Del Mar,+17184567496,$$,2.5,48,"['pickup', 'delivery']",https://www.yelp.com/biz/estrella-del-mar-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
784,ambys-restaurant-new-york,"[{'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.6887245178223, 'longitude': -73.9240188598633}",(718) 455-5800,524.9516391125137,JJJ86jaxr9pz6FAdYyTnQA,https://s3-media1.fl.yelpcdn.com/bphoto/-d2g65Ib7GwoeRNlZON95g/o.jpg,False,"{'address1': '46 Ralph Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['46 Ralph Ave', 'New York, NY 11221']}",Amby's Restaurant,+17184555800,$,3.5,6,"['pickup', 'delivery']",https://www.yelp.com/biz/ambys-restaurant-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
785,la-cocina-ii-restaurant-brooklyn,"[{'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.703631, 'longitude': -73.941488}",(718) 387-0330,1692.373623523023,RA4vloUxuUgV4-AFy5KiQw,https://s3-media2.fl.yelpcdn.com/bphoto/ZWSqNf5oppdjEpgsLMvGDQ/o.jpg,False,"{'address1': '100 Moore St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['100 Moore St', 'Brooklyn, NY 11206']}",La Cocina II Restaurant,+17183870330,$,3.0,14,"['pickup', 'delivery']",https://www.yelp.com/biz/la-cocina-ii-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
786,jims-china-king-ridgewood,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7048454284668, 'longitude': -73.9106750488281}",(718) 418-1288,2036.953234704071,yVUTb3dFJk2PXe9lsr3d-Q,https://s3-media3.fl.yelpcdn.com/bphoto/yAjzBCByXF_bn9Xp8l50xA/o.jpg,False,"{'address1': '563 Seneca Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['563 Seneca Ave', 'Ridgewood, NY 11385']}",Jim's China King,+17184181288,$,3.0,29,"['pickup', 'delivery']",https://www.yelp.com/biz/jims-china-king-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
787,brown-sugar-club-brooklyn-2,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.68225, 'longitude': -73.93776}",(718) 552-2705,1372.0123931273329,DKn7z4H9MzmqRlSeftIFag,https://s3-media3.fl.yelpcdn.com/bphoto/CAeRt7q7LeQ5sH0mtfWYsw/o.jpg,False,"{'address1': '433 Marcus Garvey Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['433 Marcus Garvey Blvd', 'Brooklyn, NY 11216']}",Brown Sugar Club,+17185522705,$,3.0,10,['pickup'],https://www.yelp.com/biz/brown-sugar-club-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
788,a-express-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.6996699, 'longitude': -73.9405366}",(718) 388-3880,1329.3839729208576,lFw3pv2MQ588kSfWodSIAQ,https://s3-media1.fl.yelpcdn.com/bphoto/_j1CK7h7VVU7eoGLTemHnA/o.jpg,False,"{'address1': '794 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['794 Broadway', 'Brooklyn, NY 11206']}",A+ Express,+17183883880,$$,2.5,17,"['pickup', 'delivery']",https://www.yelp.com/biz/a-express-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
789,xing-wang-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.69668, 'longitude': -73.93497}",(718) 455-8622,761.4750106260611,vMMksKkSBPf8gsRsFW86rg,https://s3-media3.fl.yelpcdn.com/bphoto/Qxf3AYtOW0sDOeE9_h44wQ/o.jpg,False,"{'address1': '956 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['956 Broadway', 'Brooklyn, NY 11206']}",Xing Wang,+17184558622,$,3.0,7,[],https://www.yelp.com/biz/xing-wang-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
790,phurya-ridgewood,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.699912, 'longitude': -73.909966}",(347) 725-4054,1759.408107166729,bun0IbSSpKsOvnHO9eCB_w,https://s3-media3.fl.yelpcdn.com/bphoto/Mvzy6Uasr-VP_Z3VB3JJTg/o.jpg,False,"{'address1': '54-58 Myrtle Ave', 'address2': None, 'address3': None, 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['54-58 Myrtle Ave', 'Ridgewood, NY 11385']}",Phurya,+13477254054,,5.0,4,[],https://www.yelp.com/biz/phurya-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
791,bella-cholulita-brooklyn,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.701969, 'longitude': -73.924402}",(718) 576-6671,1132.9380871690594,4qmx5JzhacyAsgGKLF9Qdw,https://s3-media4.fl.yelpcdn.com/bphoto/u4c2Yc6wtdNH9z0zUKvvJg/o.jpg,False,"{'address1': '276 Knickerbocker Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['276 Knickerbocker Ave', 'Brooklyn, NY 11237']}",Bella Cholulita,+17185766671,,4.0,4,"['pickup', 'delivery']",https://www.yelp.com/biz/bella-cholulita-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
792,rosemarys-bakezaria-brooklyn,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 40.705139, 'longitude': -73.928497}",(718) 366-6200,1417.7951536706498,ufjFIbsUnCCVdulLSiqO1g,https://s3-media1.fl.yelpcdn.com/bphoto/9hS4QP79mUmN8JdKnJvbzQ/o.jpg,False,"{'address1': '1087 Flushing Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1087 Flushing Ave', 'Brooklyn, NY 11237']}",Rosemary's Bakezaria,+17183666200,$$,2.5,22,[],https://www.yelp.com/biz/rosemarys-bakezaria-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
793,jc-mar-brooklyn,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'importedfood', 'title': 'Imported Food'}]","{'latitude': 40.6735687255859, 'longitude': -73.9503936767578}",(718) 773-5238,2793.514312656387,ogZznMF4Rv-10Ob6gDagUw,https://s3-media2.fl.yelpcdn.com/bphoto/hG2quqDiqahaMyePslP84w/o.jpg,False,"{'address1': '736 Norstand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['736 Norstand Ave', 'Brooklyn, NY 11216']}",JC Mar,+17187735238,$,4.5,9,[],https://www.yelp.com/biz/jc-mar-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
794,coyote-bohemio-ridgewood-3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.70008, 'longitude': -73.90782}",(718) 386-8616,1928.3872917702076,Xrz4pfFCo-cFzcTqUPPkaw,https://s3-media2.fl.yelpcdn.com/bphoto/ydvQmNZMMD0YyR1E1-6XVw/o.jpg,False,"{'address1': '5519 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['5519 Myrtle Ave', 'Ridgewood, NY 11385']}",Coyote Bohemio,+17183868616,$,3.5,12,"['pickup', 'delivery']",https://www.yelp.com/biz/coyote-bohemio-ridgewood-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
795,mangiamo-pizza-brooklyn,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.6989920139313, 'longitude': -73.9144391566515}",(718) 456-1005,1370.5249605034792,M-MokZpxtQsSL-ysxzHzTg,https://s3-media4.fl.yelpcdn.com/bphoto/R9l7EUhUzxkvQ8bYTDpdpQ/o.jpg,False,"{'address1': '298 Irving Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['298 Irving Ave', 'Brooklyn, NY 11237']}",Mangiamo Pizza,+17184561005,,3.5,9,"['pickup', 'delivery']",https://www.yelp.com/biz/mangiamo-pizza-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
796,los-primos-restaurant-brooklyn,"[{'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.71147, 'longitude': -73.94453}",(718) 486-8449,2544.8537827052032,cOLIei5u0eRnSMWL-lKQCQ,https://s3-media4.fl.yelpcdn.com/bphoto/zE-S1VV108zq_B1KuXKgpw/o.jpg,False,"{'address1': '704 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['704 Grand St', 'Brooklyn, NY 11211']}",Los Primos Restaurant,+17184868449,$$,3.0,42,"['pickup', 'delivery']",https://www.yelp.com/biz/los-primos-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
797,la-rubia-queens,"[{'alias': 'dominican', 'title': 'Dominican'}]","{'latitude': 40.6977806, 'longitude': -73.9075165}",(718) 381-9847,1846.8928490426122,7iwrj7nnOzbzuRRNOfNSLg,https://s3-media3.fl.yelpcdn.com/bphoto/vVh6hcqTjlergNWVJgvwjw/o.jpg,False,"{'address1': '861 Wyckoff Ave', 'address2': None, 'address3': '', 'city': 'Queens', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['861 Wyckoff Ave', 'Queens, NY 11385']}",La Rubia,+17183819847,$$,3.5,9,[],https://www.yelp.com/biz/la-rubia-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
798,a-win-xin-kitchen-brooklyn-9,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.690175, 'longitude': -73.906795}",(718) 919-1571,1817.3618487747194,XW3hRkVoOqNu2xRBienBNw,https://s3-media2.fl.yelpcdn.com/bphoto/sQy0np3o-qBpV_tPi39dTw/o.jpg,False,"{'address1': '615 Wilson Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['615 Wilson Ave', 'Brooklyn, NY 11207']}",A Win Xin Kitchen,+17189191571,$,2.5,18,"['pickup', 'delivery']",https://www.yelp.com/biz/a-win-xin-kitchen-brooklyn-9?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
799,grace-chinese-food-ii-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.70615, 'longitude': -73.94286}",(718) 387-8898,1979.4308728218932,_O3q6PSXNoPapUar-RVXPw,https://s3-media3.fl.yelpcdn.com/bphoto/2vdNYwiv7qcV90PmXlAyYg/o.jpg,False,"{'address1': '136 Graham Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['136 Graham Ave', 'Brooklyn, NY 11206']}",Grace Chinese Food II,+17183878898,$,3.5,12,"['delivery', 'pickup']",https://www.yelp.com/biz/grace-chinese-food-ii-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
800,sing-hing-chinese-restaurant-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.710937, 'longitude': -73.948715}",(718) 388-0446,2704.280245231055,4cP9IJekfdFmx8vpMVoY9Q,https://s3-media1.fl.yelpcdn.com/bphoto/QqyIUVsm2mMjycmD_DVaEg/o.jpg,False,"{'address1': '576 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['576 Grand St', 'Brooklyn, NY 11211']}",Sing Hing Chinese Restaurant,+17183880446,$,3.5,24,[],https://www.yelp.com/biz/sing-hing-chinese-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
801,gates-finest-deli-and-grill-bedford-stuyvesant,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.6883779585489, 'longitude': -73.9334570243955}",,615.4029276382248,URFOhnGDJu-JCtZy8WvWYw,https://s3-media4.fl.yelpcdn.com/bphoto/wLZMCdIHCpcx5Qmd7sGWhw/o.jpg,False,"{'address1': '829 Gates Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['829 Gates Ave', 'Bedford-Stuyvesant, NY 11221']}",Gates Finest Deli & Grill,,$,5.0,2,[],https://www.yelp.com/biz/gates-finest-deli-and-grill-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
